Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
St. Lucia,LCA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,7.35599944,-7.64120612,2.390658134,18.98652532,4.450868438,4.48351415,6.287096193,0.437892653,3.940923361,8.382217097,5.482320341,1.745183777,1.004349471,2.578714027,5.065144059,0.461968849,2.873701785,2.430237875,2.332532251,1.11583405,-0.912140725,0.411710455,5.224517304,0.708134828,6.896936516,5.175613508,3.590900084,2.532773524,0.318436532,5.422819432,1.412404958,2.013368708,6.005713666,3.780131892,3.237043018,-0.055700257,3.45699485,0.231653076,2.387071087,-5.402037352,11.59321211,4.220035701,1.489634615
Latin America & Caribbean,LCN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.743680115,3.030182633,2.993337801,3.367772288,2.362312121,3.593640827,3.299680391,3.671576153,3.592836946,4.272866908,5.384371113,6.786658901,14.67627088,23.21302672,15.4691435,8.598920874,12.54061843,8.826450626,14.61446095,18.82958041,10.80835564,7.082762562,7.027936569,10.06887942,9.36092206,7.263041173,8.684229352,11.65529795,10.90889687,16.26794198,14.61025881,5.568290059,8.811785023,11.7222782,10.50866723,3.930579753,3.704237753,5.371090357,3.834154402,4.560043487,3.323426764,3.71824759,4.718566729,6.451983852,5.94079763,6.107154348,6.226084643,7.576927826,3.537970802,4.676043295,5.487703395,3.598221244,2.521675694,2.50461004,3.004309517,2.184403616,3.032910309,2.192478428,2.625901636,1.48172462,4.48797277,6.315275909,4.459913676
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.57828873,1.563817319,3.623391923,3.169134328,3.888692013,4.309244993,0.673724706,1.862154265,5.100220415,3.690023914,3.086992229,5.101046645,8.824232238,14.33256297,12.65700203,8.284183842,8.896350363,9.159910193,10.03757181,10.18781986,8.698312248,9.663258432,10.96014082,10.31653877,10.24492579,7.392276304,11.49425695,9.706149414,9.892664943,11.96453339,12.97176039,13.60770759,11.18257935,22.21436754,12.70636902,10.92141575,6.005075832,7.940316031,7.189142947,6.351586728,6.696308501,5.209946638,8.112711758,7.194210206,8.300794507,7.279895286,7.317981245,9.186759056,2.40550487,6.391195051,9.391655492,5.823999488,4.378070843,3.430126946,3.747234849,3.848773236,3.450444803,4.39962187,3.93362176,3.871306478,6.27372554,7.423566423,4.936903561
Low income,LIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.014434556,0.715476636,4.674475701,3.905977689,4.345048353,4.957885138,0.805728083,2.192742371,4.838560996,5.184511807,3.482821879,4.46752353,7.133196228,14.79994899,10.29550216,8.36685466,12.44196456,9.143351002,10.81988245,13.01924434,11.49999135,10.0000184,10.96014082,12.24477411,9.748440166,9.552042066,16.0923496,9.534039912,11.3766804,11.91161958,10.69231416,10.22751425,9.989916524,23.24948085,15.8089839,10.92141575,4.491973424,6.749408829,7.442196773,9.85313692,4.845441508,3.443632474,8.803332488,10.71063992,9.45315923,7.330547916,7.304727789,9.186759056,3.117229961,5.644330861,10.38618714,5.823999488,4.715308133,1.795363774,6.503716692,4.349228945,6.443706288,4.443385272,4.677645347,3.901549571,6.640743416,9.151614199,6.069204017
Liechtenstein,LIE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,8.243705183,8.243725893,8.24371114,8.243707092,8.243699715,2.230425124,2.230437807,2.230416309,2.230441587,2.230427608,7.012709003,7.176863503,3.217654655,2.951436919,2.855201213,3.698224808,2.519540687,2.505312232,3.143823997,5.4024444,5.870129862,4.023554149,3.301884531,0.852360816,1.79595371,0.815420354,0.514706285,0.014629688,0.819192786,1.552521927,0.985855937,0.650821388,0.63255629,0.810168672,1.19056787,1.314881664,6.58173781,-2.116692842,-9.900662627,,,,,,,,,,,,,,
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,-2.346607445,3.310969961,1.598710454,1.167546711,-1.803544374,1.838875559,12.09837354,1.298485201,12.5084704,1.498452696,8.966860024,12.74859449,24.37874263,5.350294669,9.975573152,14.69108362,10.91788581,15.39729607,19.97751201,20.88530133,12.10106036,16.90683027,20.30051589,0.583905559,5.917284933,7.751491594,10.11703403,10.92315726,20.06327529,10.62402316,9.403706116,9.884394311,9.77058482,9.303439628,10.8174558,8.92446882,9.214160126,4.162701159,7.277430209,13.66480016,8.111570257,8.748664398,8.801492461,10.41872675,11.27702945,14.02844282,16.32701602,5.879882636,26.93487618,3.979929343,10.46344718,6.252885259,1.920628811,3.014380798,5.443221715,5.472845295,4.295306202,3.870527612,3.104306754,8.021090174,47.46374152,17.51916285
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.091562293,2.133005408,3.855943211,3.025485411,3.661066805,2.16625623,2.108407369,3.002523866,3.614424384,3.413529529,5.897933711,12.74859449,16.66751573,8.37841167,8.637336105,8.896350363,6.772631918,11.48876314,12.62905635,9.736332748,8.995458874,10.64698189,9.908621723,7.193785445,7.260251662,7.751491594,9.61756065,8.707165662,10.65275129,13.49241625,11.15008287,10.77490927,11.09260138,10.10891242,8.266850424,8.449792012,7.465657444,6.016272671,5.687998677,5.919705696,4.200873865,5.435207322,6.171371193,6.166059957,7.360008505,7.207223083,10.40337893,3.819409523,7.735639782,8.783373565,7.046251375,4.36412568,3.672228115,3.209777242,2.244756519,4.34963396,3.816580945,3.575454469,3.841063386,4.605728089,6.831054732,4.65972286
Low & middle income,LMY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.839031727,2.012873048,3.008925332,2.966225933,2.958866026,3.661066805,1.979630604,2.192742371,3.589356089,3.960561144,4.458444327,5.950366469,12.57553214,17.72789836,9.618621766,9.332911537,10.57635585,8.982345696,12.23491814,13.89853483,9.577975184,8.113086842,8.896133653,10.17720448,7.934208642,6.55450969,8.842020422,9.069183755,8.715874221,10.66459468,13.75181894,11.91563325,11.29797386,17.19130291,10.98641196,9.074834889,7.006173049,6.840405749,6.902447457,7.877580766,6.012792434,4.582137352,5.759740767,7.251342984,7.085416129,7.80012736,7.099730993,9.49838538,3.023044971,6.628844862,8.190798599,5.003235908,3.586905826,3.315563019,2.993332849,2.976834734,4.118147514,3.683650566,3.084943927,2.828831939,6.059756576,8.697037348,4.731997142
Lesotho,LSO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.348916705,1.667438976,1.590662087,2.00048604,3.432335674,3.737002258,-5.764515528,4.067381763,5.723202025,1.98182054,5.985496235,13.94212193,6.96501754,9.820344323,24.7621721,4.54294728,7.478893616,16.54644428,2.428385526,41.4595009,12.57711574,-4.852643943,11.55684172,8.102949982,18.70777947,16.25327236,11.7357835,20.08110093,14.83928391,11.99390391,17.82722204,13.93899021,11.29797386,7.766636194,12.81651889,6.002044062,9.018940914,9.922233698,8.131252583,6.300218252,11.47305492,14.20693244,2.438812827,9.60039256,5.922843201,9.310988481,-6.682454307,16.71982041,2.345030868,5.337110137,9.426407003,2.182048018,10.27989564,14.03515215,10.20303919,-0.292451233,2.018910238,11.72306873,3.575454469,6.548205599,3.123781065,5.530054693,-0.368097836
Late-demographic dividend,LTE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.445544185,6.786658901,15.9974512,25.37715,12.08180735,7.995647655,9.653309092,7.908481531,13.36856893,18.28801078,10.30655066,6.693828344,6.150819902,6.10593029,5.026686129,4.660387024,6.963179019,3.928752548,5.819253417,9.702748613,10.62402316,9.403706116,10.43557216,13.26780245,9.970662679,6.582144083,4.925047373,6.360142576,5.734702829,5.961720448,4.152558232,4.003355242,5.211576303,6.8103438,6.771061249,7.094336624,6.882725076,8.28694938,1.764992066,5.501708403,4.582169601,3.508696911,2.078698936,1.999225791,2.086270863,1.738897947,3.564189681,3.226106405,2.423226942,1.467478148,5.610255099,8.873687325,5.699492127
Lithuania,LTU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3367818,942.3065691,306.1944451,61.63525401,38.04574233,18.99944241,11.37248797,3.313206222,-1.28275457,1.331676219,-0.316236552,0.315155103,-0.812342277,3.121144782,6.373152537,6.485069889,8.912104528,9.716081122,-3.089533516,2.121722049,5.622278295,2.505181175,0.833826422,0.609193063,-0.002254867,0.987474344,4.095791489,3.593009708,2.375860412,2.038746039,5.999765869,16.06654365,9.021755817
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-3.65861057,3.894667676,3.14595299,5.834324167,2.797435388,3.93299824,0.430967186,5.016652769,5.293013802,15.02777294,-0.814207524,5.78879971,12.20227337,16.98070466,-0.855298955,12.21569412,1.17219804,5.129991672,6.354412673,7.921352848,7.182024301,10.81137293,6.818687909,4.407492001,3.092487533,-0.083777155,0.063038626,2.776426305,4.020982627,2.513394566,1.822841591,3.729071571,5.972764458,3.542377327,2.332069778,3.783557833,2.619543683,-2.03254646,4.76461986,4.608473023,0.790074315,1.464411119,2.185976585,3.117326596,4.817327209,6.45467522,1.89248054,6.609965405,0.870687904,4.648418462,3.44946168,3.265977318,2.276024495,2.796702201,2.219180657,-1.107616926,2.142903997,2.111339105,0.900736077,4.301014808,4.643892318,5.683546633,3.430024562
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5847396,932.4946279,53.69360623,36.25178521,29.32271146,12.9642071,5.789370288,4.669251751,1.325586682,3.774912901,2.623201358,3.259002882,3.645494829,6.924992998,10.44533975,10.22638483,19.5504856,12.37439748,-5.731624622,-0.483860817,4.708106003,2.878567407,1.900528834,1.669949364,0.386889189,0.607930746,2.709239305,3.740280704,4.316379309,2.393328685,3.297678423,9.835941353,6.406916526
"Macao SAR, China",MAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,8.065026819,14.26568559,3.194256806,5.614331043,11.75378559,8.854909531,12.46630387,10.94187453,11.65213644,14.73944477,9.535981533,6.753488618,8.184287519,2.266718291,1.660287037,-1.940567718,-1.191613781,-1.745539815,-1.479471129,-1.337106849,0.0502595,1.933936829,5.567885125,7.744415908,8.762390788,10.07280881,0.922510713,4.790556231,7.490603882,6.920969184,7.73261912,8.730702328,4.513993335,0.861781914,2.148823739,3.5427653,2.403546309,-0.257671744,-0.878982908,1.160830248,4.636166861
St. Martin (French part),MAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,-3.745040632,-2.277979869,3.008154311,3.467698426,4.065197465,3.584219942,6.039392995,23.89823584,0.931315959,4.976593893,10.77096653,8.417213279,7.344609064,33.02313144,9.470476914,6.298352503,6.970198035,6.201153438,8.95364432,7.490749486,3.014808423,3.670596552,2.919979056,7.694359622,5.396316187,4.587878321,3.034982463,0.65534023,7.538402939,0.435488567,0.713391643,11.65717021,-0.120156156,-1.767598684,0.614522912,0.959559339,0.860408255,0.913545179,0.886221376,1.445366785,3.171544123,4.830386393,-0.452558781,0.647501047,-0.598844907,0.533172462,1.260262483,0.215437762,3.17293531,0.969883868,-0.060891014,0.939181638,0.816805456,0.142417962,2.415203557,2.661861206,6.360948882
Monaco,MCO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.98215469,6.847004237,7.767547814,11.36464255,13.6568598,10.79745928,8.80119852,9.168947985,10.09787537,11.26348055,11.44111581,11.98808179,9.517210863,7.277777071,5.526820143,5.279025173,2.777987884,3.075083806,3.305090468,2.641932355,2.541939047,2.133450243,1.552856936,1.344807983,1.307924935,1.604444607,1.013341966,0.900911824,0.047273658,1.398575603,1.648845322,2.379220807,1.88128385,-0.241252074,2.034401599,2.146926276,2.556697274,2.363248109,0.11899443,1.06946196,0.948018996,1.161566497,0.778354745,0.586841168,1.133413459,0.516331733,0.587452399,1.114776745,1.209211631,2.979304071,1.221730136,3.220952868,5.302901443
Moldova,MDA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8268069,945.030522,860.4572213,276.4411275,38.73752038,27.85197734,12.50293982,9.461730172,39.78166601,27.32875199,12.08925097,9.827402064,14.86597246,7.987086857,9.344144076,13.41814124,15.90871496,9.244248826,2.169391705,33.3049321,8.190798599,7.42422202,3.923851222,5.143207217,11.57431496,3.550873831,6.252466491,3.211032132,5.351712003,5.575009401,6.381728551,19.25320363,8.708390488
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.789455745,3.390928395,3.676858782,1.652713093,4.345048353,5.817270513,0.673724706,0.970851322,3.864346837,6.90456285,3.588168433,3.024334951,11.90087581,22.80443507,4.691046149,9.927094453,8.593907549,6.794867624,11.32652279,47.76090796,30.45685279,31.90661479,19.46902655,9.720470854,10.56605033,14.49232438,15.46083255,26.33755714,9.016788373,11.85870577,8.540182897,14.56728514,9.989916524,38.99213057,49.03611913,19.76081639,4.491973424,6.209969542,7.189142947,11.57035297,7.916944839,16.49852553,-1.704004799,13.9558018,18.36382465,10.76563716,10.28796632,7.486300276,6.929159085,10.21854103,10.38618714,5.466174863,5.452302455,6.73177081,6.503716692,8.96008073,4.961539756,8.297993311,6.522090641,4.311145136,6.640743416,6.932966435,8.693675447
Maldives,MDV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.611672151,5.304311074,10.18195884,18.0878171,-0.07378596,31.68568901,-12.21276116,4.217815165,19.27975999,-6.292963373,-5.642381067,4.813519767,2.033949943,49.15065092,1.323006357,2.764346919,17.96077416,4.532320478,5.865149845,2.507127182,20.25524828,12.64301636,11.15380615,8.360350283,0.767657765,4.656329488,4.100414099,-1.137983078,2.753306613,2.032412609,50.89282744,0.497535126,3.111366828,10.19596041,6.814731428,9.542318789,10.72501376,11.56516247,12.41242379,3.295378156,12.62879805,6.93721276,6.746599629,4.183196589,7.323449109,0.218876276,2.143582923,3.282215133,-1.309737574,-3.365324617,2.828661842,3.412926234,1.884254072
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,1.312041019,1.801431153,1.016672332,3.467698426,10.33952301,2.683849067,15.62740389,45.18803331,5.638632838,10.5814823,10.77096653,4.160493274,23.49986564,25.86203876,9.909970033,3.441691467,4.130029263,2.491564534,1.689048392,2.405343253,8.842020422,3.670596552,7.993260591,13.44879397,5.43525695,5.691544865,3.034982463,6.861732259,7.776288275,6.88261249,2.330556439,-3.692767006,7.942787116,11.68433016,1.267903279,3.548888899,4.781931952,10.67996081,13.04828058,9.872978935,7.571050881,17.35560309,-5.076985608,11.55515064,12.41509786,4.670767949,1.48207388,1.262304414,0.197001679,0.856688224,4.938007295,7.92466367,0.882992828,0.142417962,13.30070015,16.98971855,-0.023434741
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.418054338,2.560773023,3.211692187,5.800203533,1.554566052,4.956987207,3.170000301,1.022533659,6.969811599,2.682680975,6.358650505,6.539215679,13.38736805,23.13284835,15.58259721,19.36354569,30.44223576,16.00237853,19.67329801,41.40513716,25.07554762,61.08111847,88.85988117,59.26463123,59.14951623,70.85101727,142.0253387,100.5759863,27.39440044,28.10591239,23.71325751,14.81388558,42.86762332,8.360627221,38.8092294,26.696774,17.73369115,15.71605544,15.31908134,10.69796453,6.473009179,5.502324113,4.279667222,8.117443172,5.884982745,6.107154348,6.127792155,6.31038162,5.24348244,4.3729644,5.669633674,4.542214938,1.703882786,4.368368913,3.225428927,6.077587823,6.56759493,5.20449997,4.319010229,4.619790118,4.48797277,6.497192004,4.459913676
Marshall Islands,MHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.975967168,8.227632605,-13.09893931,13.68262131,9.618621766,8.369550554,8.686526664,4.041409446,12.61586057,12.66846643,9.110526329,7.378390526,3.510555169,4.107123825,3.685777321,2.453881008,2.86016652,4.123251299,4.757026861,4.989876879,5.044374036,3.013927061,3.03372402,2.624690565,2.807088154,2.795964679,5.951307516,2.680980274,2.512179056,-1.115732911,-0.318215883,4.023025946,0.946338653,1.766534103,2.010419494,3.585853443,1.359109678,5.382222159,-0.508802549,0.955505038,7.492366245,6.246525208,-0.63056472,1.058321967,-3.064516129,7.169410515,2.258417829,-2.407042708,-4.154269366,6.782336439,5.779052012,-1.017682751,6.519749486
Middle income,MIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.595144012,2.351279051,2.133005408,2.7902911,2.752431713,3.574426042,2.32968216,2.290766516,3.266950559,3.709404117,4.664180035,6.413089167,13.38736805,20.25839785,9.618621766,9.734643374,10.25648396,8.417213279,13.00468582,13.89853483,9.290501622,7.907835104,8.649172499,9.210074172,7.193785445,6.55450969,8.684229352,9.060963477,8.593756575,10.61041472,15.13239037,11.91563325,11.60542931,15.33959837,10.67900557,8.798385813,7.281112053,6.931402669,6.785256134,7.207762797,6.040738836,4.698928162,5.539337447,7.072759104,6.556823116,8.343721126,7.095515788,9.502783648,2.880651769,6.987303864,7.649785741,4.791922845,3.466655755,3.331756917,2.863665123,2.644245258,4.029745993,3.597573893,3.061879455,2.649359397,6.003973221,8.262272815,4.62773991
North Macedonia,MKD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.92132138,1271.66404,442.1294225,151.8857062,17.09161631,2.864820932,3.929288828,1.391708953,2.738066916,8.17838316,4.718960972,0.943966842,1.651648967,-0.166042054,4.895899368,3.252624178,4.592552569,5.491194036,0.295077614,2.041283023,3.72217234,1.002998267,4.483293154,1.446967858,2.003420846,3.465252857,2.807027035,3.926155289,0.868168685,1.374280718,4.285525315,8.873687325,7.766466855
Mali,MLI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,21.0864475,3.589356089,6.029744682,6.695440089,6.472314207,3.95723277,4.818047314,22.98913825,10.94633765,8.063946429,8.562151175,11.42124509,14.50165303,10.80850735,13.15369969,10.81740027,9.25199785,-3.482490329,-0.138300097,-1.906532422,-4.252931555,3.415378476,7.602112651,-5.816057299,0.738816824,3.235094155,39.56235191,15.8089839,-1.652119196,5.58019783,1.739575029,16.28604558,-0.61972792,4.678362083,3.512881723,-7.59428427,3.598624144,7.501710131,4.646873361,4.555046077,7.276367642,4.635932162,4.364999735,12.18289013,4.605407628,0.652631802,1.26864344,2.883509375,1.351122314,1.934273211,1.457963911,1.930542069,0.532340182,3.358973999,5.72783446,2.225933211
Malta,MLT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,0.633192914,-1.2232847,8.686778088,3.363716158,5.363243567,5.026705875,4.92052595,4.154982038,6.206482103,12.3925681,7.780339493,3.441691467,-0.305484132,-0.176647557,0.636513584,3.517705899,3.051469898,1.859561319,2.147038379,3.151049838,3.350873875,3.554418424,2.854505918,3.561744069,8.67596697,1.379372104,0.786722013,1.376897788,0.548202882,-9.898689391,4.370358515,2.632757507,2.035090039,2.513364265,1.964566698,2.272308305,2.240294225,3.373283826,2.246424563,2.765628169,1.482872903,2.15973958,2.255745426,2.271013393,4.200242746,2.125648279,2.135026003,1.798416782,2.506403592,1.837952538,2.426411534,5.061185916,5.304718766
Myanmar,MMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.449437153,0.600847632,0.943781956,-3.716340394,1.691103361,3.555211257,15.99159038,1.692843591,2.762252862,-1.428609509,-2.309432622,0.755485934,10.00483197,56.52089519,16.49666784,10.12871565,1.921799345,0.797356399,5.616649893,1.235183732,4.425183763,3.374468429,1.957338816,2.517888846,1.567250834,6.55450969,21.23842152,25.19562117,57.68447809,18.53959537,23.74884473,21.7454654,36.24942844,22.08015049,19.60084363,23.03749309,33.79422446,35.82523976,22.64049005,2.461773988,24.84446478,41.508928,20.49653941,3.601128079,19.1635299,21.30049881,23.64390812,13.61865795,4.878599246,7.043211894,10.25457667,3.130096953,4.378070843,3.910225193,4.136696739,3.615678095,5.873408947,5.34109464,5.422933005,5.344110008,19.51720937,6.163716489,10.78766645
Middle East & North Africa (excluding high income),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.015374525,0.915371109,2.115426913,1.501331457,2.751197621,2.072027156,1.565269513,0.706272607,3.910333738,9.090662784,2.097936078,9.190863232,34.60655056,5.454291226,8.888892612,11.25586081,8.417213279,19.27185582,14.88202012,9.909970033,6.432121453,10.73014566,8.247452609,4.054488148,7.490749486,9.894159359,9.060963477,15.82434604,16.62244987,11.99358112,13.17174534,8.429105388,8.448871564,10.13294361,5.732131349,10.14339323,0.829984451,5.401807865,10.07129661,2.546694805,2.72519095,4.731124937,10.88643751,9.081589238,9.872978935,6.07221708,16.47924069,0.700087343,11.65159044,11.61852708,5.937544713,5.119320814,3.445323563,2.169752117,1.278022484,4.713885694,6.164678365,4.094823156,2.220901833,15.93259959,22.95126261,3.17744519
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.825803319,12.15934835,32.89649822,20.20475171,3.075155835,8.320774204,5.88572665,4.334583183,10.10696053,16.04153689,7.629125804,2.407912385,1.604202698,1.202703549,0.177017,2.066970904,1.03622832,2.219572933,5.101068837,3.824972328,3.226106405,2.022148687,-0.175605917,4.72624261,12.35532215,10.54297033
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.9814212,0.904250241,-3.08759377,-1.448060909,-9.172359951,0.809788822,0.930987714,7.147738828,23.24292531,93.31995108,173.6906825,318.8972253,64.31938832,60.27242543,10.8075727,21.67213423,-1.93179699,10.88175698,11.99969139,10.44854466,6.369687351,10.23657453,16.69147301,20.09843878,21.98677157,11.62856765,21.44875376,1.826703684,39.17818797,15.11926549,12.78437886,2.907848338,7.448836595,0.609769218,2.993126761,10.80044641,7.960615865,9.972213257,3.70672177,14.42006548,17.71471242,21.76902802
Northern Mariana Islands,MNP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.834684276,0.76079521,0.445425817,0.192919416,1.534038055,12.56757902,2.714844067,-0.880503145,-1.486486486,1.508916324,0.783289817,3.450335684,5.795454545,4.60693153,2.97029703,3.595868811,2.337698812,3.540881082,0.545723838,2.803189958,
Mozambique,MOZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81017001,42.9562968,50.24105372,51.45985901,48.81796143,10.54504866,6.158462786,8.937789013,11.61555287,14.78207109,9.831877435,3.640147318,5.794264605,7.331047983,7.46134454,7.436278404,5.152804075,1.471373232,7.645227987,2.34836229,3.175234574,2.601236269,1.085870896,7.059950335,12.16089129,7.978012402,3.795118615,4.677645347,3.171661068,4.550565208,9.151614199,5.301341508
Mauritania,MRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.432663323,4.455239605,4.534007642,-2.065441134,4.143078937,2.381563624,-0.011585465,-1.538874626,0.128158614,6.271946086,7.122218471,16.51271655,12.68436911,15.0043654,6.030640973,6.386544283,2.489199194,12.23491814,6.547449008,7.265103039,10.08595785,7.255798767,10.91260669,10.24492579,7.260251662,10.46212788,5.383194826,7.976124846,2.642477549,41.41310456,5.741942653,11.91288476,11.09260138,2.8419201,1.857063491,12.07706339,18.45161299,4.774519311,6.351586728,5.826618959,6.714791066,4.485479594,10.93754052,14.5852591,14.09106292,8.89558566,10.71631714,-0.358928204,22.34316878,17.54776558,0.455837161,4.48796827,-11.87632312,-4.793908582,11.21012974,1.583938349,4.554457325,5.328044826,6.44087329,7.464873217,-0.612361746,3.371477417
Mauritius,MUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-3.700093894,2.293781878,12.71088478,-7.37746323,1.819697183,2.577651952,1.785823809,7.06852419,2.208185444,1.569637898,6.236402496,13.8347252,15.49565094,59.57720911,5.261581033,-5.06650925,8.579409416,10.75180061,17.9364666,26.56957017,10.86389947,8.865237702,8.436703479,7.463674188,8.199524597,8.022560893,12.91499734,10.88645761,11.04755809,10.5836307,8.564279004,5.35539929,9.220217956,6.555430511,5.403201464,7.002042781,5.120769241,6.963579517,6.571912344,3.409929345,6.232012515,6.219284189,5.623192591,6.84544976,3.9480997,9.567884011,8.308315279,5.686692822,-0.654200842,1.12641892,3.161463798,2.465523552,4.134331895,2.168304049,1.399530743,2.384632041,1.636505676,1.675389169,-0.465842874,2.573040445,3.157200351,9.565920448,8.507830178
Malawi,MWI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,16.40573899,9.663258432,11.22977672,12.77205484,8.930830006,13.50928419,16.72386665,31.09180581,22.5094861,10.66088552,10.69231416,13.27642497,28.17466011,26.17188131,77.21960497,52.34558811,20.83484967,19.54847986,39.69076973,30.53395368,25.62246997,112.6936491,10.34609667,14.84662612,10.74123682,19.96725955,4.099724868,11.96466753,7.899822951,12.12722206,13.99023774,17.63976447,27.046291,20.96928131,19.81466926,20.29268293,10.57692452,6.152346986,7.728556424,6.21829712,8.152968429,17.16683039,22.80672202
